station_m,axial_n,shear_n,moment_nm,stress_mpa
-0.5964200047999999,1270.0806147708445,0.5496845373406009,0.5990068425414721,2.1802289380667617
-0.5756145980382491,1270.0806147708445,0.5496845373406009,0.6104314873502551,2.180851915153093
-0.575614578038249,1258.3107452792328,0.5218119180001717,0.6104314980534292,2.1609503708853453
-0.5710900045999999,1258.3107452792328,0.5218119180001717,0.6127896616228196,2.1610789597293873
-0.554802290308652,1258.3107452792328,0.5218119180001717,0.6212788364260236,2.161541867896142
-0.5548022703086519,1247.9480209061078,0.4976469786597006,0.6212788466079171,2.144019650040923
-0.5457600043999999,1247.9480209061078,0.4976469786597006,0.6257727142205083,2.1442646971823014
-0.5426492831243717,1247.9480209061078,0.4976469786597006,0.6273187148817821,2.1443489994081952
-0.5426492631243716,1183.3019073383425,0.34846295726177995,0.6273187233236495,2.035039586577795
-0.5370127385311166,1183.3019073383425,0.34846295726177995,0.6292757133682263,2.0351462997383662
-0.5370127185311165,1174.4469152629738,0.328160454641136,0.629275720107936,2.0201734899084327
-0.5224130800660259,1174.4469152629738,0.328160454641136,0.6340465834231818,2.0204336414122355
-0.5224130600660258,1167.198793698093,0.3117342377139522,0.6340465897935541,2.0081778715053518
-0.5204300041999999,1167.198793698093,0.3117342377139522,0.6346618303022005,2.008211420096655
-0.5111404433342508,1167.198793698093,0.3117342377139522,0.6375439803864223,2.008368581521968
-0.5111404233342507,1161.6596151577644,0.29929533764635446,0.6375439864663462,1.9990024448509849
-0.5033005220904394,1161.6596151577644,0.29929533764635446,0.6398781959379806,1.9991297274965172
-0.5033005020904393,1157.944879498383,0.2910073291697201,0.639878201809226,1.9928485215221667
-0.4989650800459516,1157.944879498383,0.2910073291697201,0.6411328185048754,1.9929169348047326
-0.4989650600459516,1156.2163274192988,0.2871647475823803,0.6411328242539343,1.9899941451285508
-0.49510000399999987,1156.2163274192988,0.2871647475823803,0.642236367832305,1.9900543205103327
-0.4697700037999999,1156.2163274192988,0.2871647475823803,0.649469079009412,1.9904487146828265
-0.44675776925856797,1156.2163274192988,0.2871647475823803,0.6560407662054814,1.9908070637265134
-0.446757749258568,1088.2024481169856,0.14320687155829553,0.6560407704535743,1.875803132061015
-0.4444400035999999,1088.2024481169856,0.14320687155829553,0.6563634508690339,1.8758207275756593
-0.41911000339999993,1088.2024481169856,0.14320687155829553,0.659890532979799,1.876013056647888
-0.39378000319999995,1088.2024481169856,0.14320687155829553,0.6634186972750061,1.8762054447308014
-0.36845000299999997,1088.2024481169856,0.14320687155829553,0.6669479265803406,1.8763978908878973
-0.34645658642150606,1088.2024481169856,0.14320687155829553,0.6700131204070258,1.876565033547573
-0.3464565664215061,1017.4558296554525,0.035476648312501434,0.6700131217943358,1.7569403426783154
-0.3431200027999999,1017.4558296554525,0.035476648312501434,0.6700109452180402,1.7569402239912857
-0.3177900025999999,1017.4558296554525,0.035476648312501434,0.669995103213067,1.7569393601389505
-0.2924600023999999,1017.4558296554525,0.035476648312501434,0.669980466129742,1.7569385619900648
-0.26713000219999994,1017.4558296554525,0.035476648312501434,0.669967034047039,1.7569378295489355
-0.24268221889141828,1017.4558296554525,0.035476648312501434,0.6699552126355984,1.75693718493647
-0.2426821988914183,944.6370136579927,0.13670697613626284,0.6699552113148104,1.6338086375486998
-0.24180000199999996,944.6370136579927,0.13670697613626284,0.6698390989367257,1.63380230603011
-0.21647000179999987,944.6370136579927,0.13670697613626284,0.6665059127809551,1.6336205499550394
-0.1911400016,944.6370136579927,0.13670697613626284,0.6631740547377811,1.6334388663009258
-0.1658100013999999,944.6370136579927,0.13670697613626284,0.6598435449259853,1.6332572561648315
-0.14048000120000004,944.6370136579927,0.13670697613626284,0.6565144038643771,1.6330757206656312
-0.13640357935942116,944.6370136579927,0.13670697613626284,0.6559787659278212,1.6330465127413036
-0.13640355935942117,870.4258894150988,0.25436065518083917,0.6559787620986236,1.5075637262837531
-0.11515000099999995,870.4258894150988,0.25436065518083917,0.6506334557342107,1.5072722508427057
-0.08982000079999986,870.4258894150988,0.25436065518083917,0.6442642416358122,1.5069249425011635
-0.06449000059999999,870.4258894150988,0.25436065518083917,0.6378965086362126,1.506577714922799
